Time (s),Voltage (V)
109.03052926063538,0.4
109.14491033554077,0.4
109.24538612365723,0.4
109.34709477424622,0.4
109.4478394985199,0.4
109.54916262626648,0.4
109.65043473243713,0.4
109.75607204437256,0.4
109.857013463974,0.4
109.9594407081604,0.4
110.06126475334167,0.4
110.16205334663391,0.4
110.26324725151062,0.4
110.36466765403748,0.4
110.46629786491394,0.4
110.58381605148315,0.4
110.68493103981018,0.4
110.78604674339294,0.4
110.88728594779968,0.4
110.98944115638733,0.4
111.09118247032166,0.4
111.19757437705994,0.4
111.29928874969482,0.4
111.40051555633545,0.4
111.50226736068726,0.4
111.60341477394104,0.4
111.70439553260803,0.4
111.8056845664978,0.4
111.90830564498901,0.4
112.01090502738953,0.4
112.11224150657654,0.4
112.21358466148376,0.4
112.3152220249176,0.4
112.4169135093689,0.4
112.51829409599304,0.4
112.6261420249939,0.4
112.726970911026,0.39
112.83508062362671,0.4
112.94252753257751,0.39
113.04334902763367,0.4
113.14482188224792,0.39
113.24610471725464,0.39
113.34873676300049,0.39
113.4782965183258,0.4
113.57901930809021,0.39
113.68025135993958,0.39
113.78140807151794,0.39
113.88400673866272,0.39
113.9871654510498,0.39
114.09118032455444,0.4
114.19337725639343,0.39
114.29859471321106,0.39
114.3998613357544,0.39
114.50126457214355,0.39
114.60241985321045,0.4
114.70360040664673,0.39
114.80467438697815,0.39
114.91474270820618,0.39
115.01557779312134,0.39
115.11695075035095,0.39
115.21829009056091,0.39
115.31986355781555,0.39
115.42232060432434,0.39
115.52484726905823,0.39
115.62583518028259,0.39
115.72722935676575,0.39
115.8281352519989,0.39
115.9293372631073,0.39
116.03082728385925,0.39
116.13165616989136,0.39
116.2336745262146,0.39
116.33565330505371,0.39
116.43959522247314,0.39
116.54091906547546,0.39
116.6589503288269,0.39
116.7696921825409,0.39
116.88061451911926,0.39
116.98170948028564,0.39
117.08316016197205,0.39
117.18479061126709,0.39
117.28583693504333,0.39
117.3872435092926,0.39
117.48831510543823,0.39
117.58971977233887,0.39
117.69098234176636,0.39
117.79246997833252,0.39
117.89394855499268,0.39
117.99433660507202,0.39
118.0945897102356,0.39
118.19577550888062,0.39
118.29642367362976,0.39
118.3974359035492,0.39
118.49830079078674,0.39
118.59895253181458,0.39
118.69935894012451,0.39
118.80039501190186,0.39
118.9030613899231,0.39
119.00387144088745,0.39
119.10462784767151,0.39
119.2058482170105,0.39
119.30678677558899,0.39
119.40760540962219,0.39
119.50878858566284,0.39
119.60996770858765,0.39
119.71092438697815,0.39
119.81212520599365,0.39
119.91340279579163,0.39
120.01542329788208,0.39
